YEAR,START_DATE,END_DATE,JURISDICTION,LOCATION,AGE_GROUP,METRIC,DETECTION_METHOD,FINES,ARRESTS,CHARGES
2024,6/1/2024,6/30/2024,NSW,Outer Regional Australia,26-39,non_wearing_seatbelts,Police issued,35,0,3
2024,6/1/2024,6/30/2024,NSW,Outer Regional Australia,26-39,speed_fines,Police issued,699,0,3
2024,6/1/2024,6/30/2024,NSW,Outer Regional Australia,26-39,unlicensed_driving,Not applicable,21,0,85
2024,6/1/2024,6/30/2024,NSW,Outer Regional Australia,40-64,mobile_phone_use,Police issued,8,0,0
2024,6/1/2024,6/30/2024,NSW,Outer Regional Australia,40-64,non_wearing_seatbelts,Police issued,28,0,0
2024,6/1/2024,6/30/2024,NSW,Outer Regional Australia,40-64,speed_fines,Police issued,767,0,2
2024,6/1/2024,6/30/2024,NSW,Outer Regional Australia,40-64,unlicensed_driving,Not applicable,16,0,38
2024,6/1/2024,6/30/2024,NSW,Outer Regional Australia,65 and over,mobile_phone_use,Police issued,1,0,0
2024,6/1/2024,6/30/2024,NSW,Outer Regional Australia,65 and over,non_wearing_seatbelts,Police issued,2,0,0
2024,6/1/2024,6/30/2024,NSW,Outer Regional Australia,65 and over,speed_fines,Police issued,194,0,1
2024,6/1/2024,6/30/2024,NSW,Outer Regional Australia,65 and over,unlicensed_driving,Not applicable,2,0,5
2024,6/1/2024,6/30/2024,NSW,Remote Australia,17-25,mobile_phone_use,Police issued,1,0,0
2024,6/1/2024,6/30/2024,NSW,Remote Australia,17-25,non_wearing_seatbelts,Police issued,2,0,1
2024,6/1/2024,6/30/2024,NSW,Remote Australia,17-25,speed_fines,Police issued,35,0,0
2024,6/1/2024,6/30/2024,NSW,Remote Australia,17-25,unlicensed_driving,Not applicable,0,0,9
2024,6/1/2024,6/30/2024,NSW,Remote Australia,26-39,non_wearing_seatbelts,Police issued,5,0,0
2024,6/1/2024,6/30/2024,NSW,Remote Australia,26-39,speed_fines,Police issued,68,0,0
2024,6/1/2024,6/30/2024,NSW,Remote Australia,26-39,unlicensed_driving,Not applicable,1,0,11
2024,6/1/2024,6/30/2024,NSW,Remote Australia,40-64,mobile_phone_use,Police issued,1,0,0
2024,6/1/2024,6/30/2024,NSW,Remote Australia,40-64,non_wearing_seatbelts,Police issued,3,0,0
2024,6/1/2024,6/30/2024,NSW,Remote Australia,40-64,speed_fines,Police issued,76,0,0
2024,6/1/2024,6/30/2024,NSW,Remote Australia,40-64,unlicensed_driving,Not applicable,2,0,4
2024,6/1/2024,6/30/2024,NSW,Remote Australia,65 and over,mobile_phone_use,Police issued,1,0,0
2024,6/1/2024,6/30/2024,NSW,Remote Australia,65 and over,speed_fines,Police issued,37,0,0
2024,6/1/2024,6/30/2024,NSW,Unknown,17-25,mobile_phone_use,Police issued,4,0,0
2024,6/1/2024,6/30/2024,NSW,Unknown,17-25,non_wearing_seatbelts,Police issued,1,0,0
2024,6/1/2024,6/30/2024,NSW,Unknown,17-25,speed_fines,Police issued,33,0,17
2024,6/1/2024,6/30/2024,NSW,Unknown,17-25,unlicensed_driving,Not applicable,5,0,4
2024,6/1/2024,6/30/2024,NSW,Unknown,26-39,mobile_phone_use,Police issued,4,0,0
2024,6/1/2024,6/30/2024,NSW,Unknown,26-39,non_wearing_seatbelts,Police issued,5,0,0
2024,6/1/2024,6/30/2024,NSW,Unknown,26-39,speed_fines,Police issued,50,0,0
2024,6/1/2024,6/30/2024,NSW,Unknown,26-39,unlicensed_driving,Not applicable,3,0,15
2024,6/1/2024,6/30/2024,NSW,Unknown,40-64,non_wearing_seatbelts,Police issued,2,0,0
2024,6/1/2024,6/30/2024,NSW,Unknown,40-64,speed_fines,Police issued,49,0,0
2024,6/1/2024,6/30/2024,NSW,Unknown,40-64,unlicensed_driving,Not applicable,1,0,8
2024,6/1/2024,6/30/2024,NSW,Unknown,65 and over,non_wearing_seatbelts,Police issued,1,0,0
2024,6/1/2024,6/30/2024,NSW,Unknown,65 and over,speed_fines,Police issued,10,0,0
2024,6/1/2024,6/30/2024,NSW,Unknown,Unknown,mobile_phone_use,Fixed or mobile camera,11704,0,0
2024,6/1/2024,6/30/2024,NSW,Unknown,Unknown,speed_fines,Fixed camera,37747,0,0
2024,6/1/2024,6/30/2024,NSW,Unknown,Unknown,speed_fines,Mobile camera,3312,0,0
2024,6/1/2024,6/30/2024,NSW,Unknown,Unknown,speed_fines,Red light camera,17350,0,0
2024,6/1/2024,6/30/2024,NSW,Very Remote Australia,17-25,non_wearing_seatbelts,Police issued,3,0,0
2024,6/1/2024,6/30/2024,NSW,Very Remote Australia,17-25,unlicensed_driving,Not applicable,0,0,4
2024,6/1/2024,6/30/2024,NSW,Very Remote Australia,26-39,non_wearing_seatbelts,Police issued,2,0,1
2024,6/1/2024,6/30/2024,NSW,Very Remote Australia,26-39,speed_fines,Police issued,3,0,0
2024,6/1/2024,6/30/2024,NSW,Very Remote Australia,26-39,unlicensed_driving,Not applicable,0,0,5
2024,6/1/2024,6/30/2024,NSW,Very Remote Australia,40-64,speed_fines,Police issued,10,0,0
2024,6/1/2024,6/30/2024,NSW,Very Remote Australia,40-64,unlicensed_driving,Not applicable,0,0,1
2024,6/1/2024,6/30/2024,NSW,Very Remote Australia,65 and over,speed_fines,Police issued,3,0,0
2024,6/1/2024,6/30/2024,NSW,Very Remote Australia,65 and over,unlicensed_driving,Not applicable,0,0,1
2024,6/1/2024,6/30/2024,NT,Unknown,0-16,non_wearing_seatbelts,Police issued,0,1,3
2024,6/1/2024,6/30/2024,NT,Unknown,0-16,speed_fines,Fixed camera,1,0,0
2024,6/1/2024,6/30/2024,NT,Unknown,0-16,speed_fines,Mobile camera,2,0,0
2024,6/1/2024,6/30/2024,NT,Unknown,0-16,speed_fines,Police issued,1,0,0
2024,6/1/2024,6/30/2024,NT,Unknown,0-16,unlicensed_driving,Not applicable,0,8,14
2024,6/1/2024,6/30/2024,NT,Unknown,17-25,mobile_phone_use,Police issued,2,0,0
2024,6/1/2024,6/30/2024,NT,Unknown,17-25,non_wearing_seatbelts,Police issued,9,1,27
2024,6/1/2024,6/30/2024,NT,Unknown,17-25,speed_fines,Fixed camera,119,0,0
2024,6/1/2024,6/30/2024,NT,Unknown,17-25,speed_fines,Mobile camera,184,0,0
2024,6/1/2024,6/30/2024,NT,Unknown,17-25,speed_fines,Other,0,3,13
2024,6/1/2024,6/30/2024,NT,Unknown,17-25,speed_fines,Police issued,52,0,0
2024,6/1/2024,6/30/2024,NT,Unknown,17-25,unlicensed_driving,Not applicable,5,11,51
2024,6/1/2024,6/30/2024,NT,Unknown,26-39,mobile_phone_use,Police issued,8,0,0
2024,6/1/2024,6/30/2024,NT,Unknown,26-39,non_wearing_seatbelts,Police issued,30,1,14
2024,6/1/2024,6/30/2024,NT,Unknown,26-39,speed_fines,Fixed camera,383,0,0
2024,6/1/2024,6/30/2024,NT,Unknown,26-39,speed_fines,Mobile camera,508,0,0
2024,6/1/2024,6/30/2024,NT,Unknown,26-39,speed_fines,Other,0,0,5
2024,6/1/2024,6/30/2024,NT,Unknown,26-39,speed_fines,Police issued,83,0,0
2024,6/1/2024,6/30/2024,NT,Unknown,26-39,unlicensed_driving,Not applicable,13,22,56
2024,6/1/2024,6/30/2024,NT,Unknown,40-64,mobile_phone_use,Police issued,12,0,0
2024,6/1/2024,6/30/2024,NT,Unknown,40-64,non_wearing_seatbelts,Police issued,22,2,23
2024,6/1/2024,6/30/2024,NT,Unknown,40-64,speed_fines,Fixed camera,610,0,0
2024,6/1/2024,6/30/2024,NT,Unknown,40-64,speed_fines,Mobile camera,537,0,0
2024,6/1/2024,6/30/2024,NT,Unknown,40-64,speed_fines,Other,0,1,6
2024,6/1/2024,6/30/2024,NT,Unknown,40-64,speed_fines,Police issued,98,0,0
2024,6/1/2024,6/30/2024,NT,Unknown,40-64,unlicensed_driving,Not applicable,9,8,43
2024,6/1/2024,6/30/2024,NT,Unknown,65 and over,mobile_phone_use,Police issued,2,0,0
2024,6/1/2024,6/30/2024,NT,Unknown,65 and over,speed_fines,Fixed camera,98,0,0
2024,6/1/2024,6/30/2024,NT,Unknown,65 and over,speed_fines,Mobile camera,169,0,0
2024,6/1/2024,6/30/2024,NT,Unknown,65 and over,speed_fines,Other,0,0,1
2024,6/1/2024,6/30/2024,NT,Unknown,65 and over,speed_fines,Police issued,23,0,0
2024,6/1/2024,6/30/2024,NT,Unknown,65 and over,unlicensed_driving,Not applicable,1,0,1
2024,6/1/2024,6/30/2024,NT,Unknown,Unknown,speed_fines,Fixed camera,42,0,0
2024,6/1/2024,6/30/2024,NT,Unknown,Unknown,speed_fines,Mobile camera,47,0,0
2024,6/1/2024,6/30/2024,QLD,Unknown,0-16,mobile_phone_use,Fixed camera,168,0,0
2024,6/1/2024,6/30/2024,QLD,Unknown,0-16,non_wearing_seatbelts,Fixed camera,63,0,0
2024,6/1/2024,6/30/2024,QLD,Unknown,0-16,non_wearing_seatbelts,Police issued,2,0,0
2024,6/1/2024,6/30/2024,QLD,Unknown,0-16,speed_fines,Fixed camera,626,0,0
2024,6/1/2024,6/30/2024,QLD,Unknown,0-16,speed_fines,Mobile camera,886,0,0
2024,6/1/2024,6/30/2024,QLD,Unknown,0-16,speed_fines,Police issued,2,0,0
2024,6/1/2024,6/30/2024,QLD,Unknown,0-16,unlicensed_driving,Not applicable,58,0,0
2024,6/1/2024,6/30/2024,QLD,Unknown,17-25,mobile_phone_use,Fixed camera,780,0,0
2024,6/1/2024,6/30/2024,QLD,Unknown,17-25,mobile_phone_use,Police issued,45,0,0
2024,6/1/2024,6/30/2024,QLD,Unknown,17-25,non_wearing_seatbelts,Fixed camera,437,0,0
2024,6/1/2024,6/30/2024,QLD,Unknown,17-25,non_wearing_seatbelts,Police issued,61,0,0
2024,6/1/2024,6/30/2024,QLD,Unknown,17-25,speed_fines,Fixed camera,2949,0,0
2024,6/1/2024,6/30/2024,QLD,Unknown,17-25,speed_fines,Mobile camera,5614,0,0
2024,6/1/2024,6/30/2024,QLD,Unknown,17-25,speed_fines,Police issued,1988,0,0
2024,6/1/2024,6/30/2024,QLD,Unknown,17-25,unlicensed_driving,Not applicable,605,0,0
2024,6/1/2024,6/30/2024,QLD,Unknown,26-39,mobile_phone_use,Fixed camera,2234,0,0
2024,6/1/2024,6/30/2024,QLD,Unknown,26-39,mobile_phone_use,Police issued,86,0,0
2024,6/1/2024,6/30/2024,QLD,Unknown,26-39,non_wearing_seatbelts,Fixed camera,1040,0,0
2024,6/1/2024,6/30/2024,QLD,Unknown,26-39,non_wearing_seatbelts,Police issued,117,0,0
2024,6/1/2024,6/30/2024,QLD,Unknown,26-39,speed_fines,Fixed camera,6273,0,0
2024,6/1/2024,6/30/2024,QLD,Unknown,26-39,speed_fines,Mobile camera,11578,0,0
2024,6/1/2024,6/30/2024,QLD,Unknown,26-39,speed_fines,Police issued,2760,0,0
2024,6/1/2024,6/30/2024,QLD,Unknown,26-39,unlicensed_driving,Not applicable,964,0,0
2024,6/1/2024,6/30/2024,QLD,Unknown,40-64,mobile_phone_use,Fixed camera,2335,0,0
2024,6/1/2024,6/30/2024,QLD,Unknown,40-64,mobile_phone_use,Police issued,62,0,0
2024,6/1/2024,6/30/2024,QLD,Unknown,40-64,non_wearing_seatbelts,Fixed camera,1125,0,0
2024,6/1/2024,6/30/2024,QLD,Unknown,40-64,non_wearing_seatbelts,Police issued,80,0,0
2024,6/1/2024,6/30/2024,QLD,Unknown,40-64,speed_fines,Fixed camera,9509,0,0
2024,6/1/2024,6/30/2024,QLD,Unknown,40-64,speed_fines,Mobile camera,16502,0,0
2024,6/1/2024,6/30/2024,QLD,Unknown,40-64,speed_fines,Police issued,3150,0,0
2024,6/1/2024,6/30/2024,QLD,Unknown,40-64,unlicensed_driving,Not applicable,590,0,0
2024,6/1/2024,6/30/2024,QLD,Unknown,65 and over,mobile_phone_use,Fixed camera,326,0,0
2024,6/1/2024,6/30/2024,QLD,Unknown,65 and over,mobile_phone_use,Police issued,7,0,0
2024,6/1/2024,6/30/2024,QLD,Unknown,65 and over,non_wearing_seatbelts,Fixed camera,263,0,0
2024,6/1/2024,6/30/2024,QLD,Unknown,65 and over,non_wearing_seatbelts,Police issued,12,0,0
2024,6/1/2024,6/30/2024,QLD,Unknown,65 and over,speed_fines,Fixed camera,2592,0,0
2024,6/1/2024,6/30/2024,QLD,Unknown,65 and over,speed_fines,Mobile camera,4354,0,0
2024,6/1/2024,6/30/2024,QLD,Unknown,65 and over,speed_fines,Police issued,591,0,0
2024,6/1/2024,6/30/2024,QLD,Unknown,65 and over,unlicensed_driving,Not applicable,34,0,0
2024,6/1/2024,6/30/2024,QLD,Unknown,Unknown,mobile_phone_use,Fixed camera,18,0,0
2024,6/1/2024,6/30/2024,QLD,Unknown,Unknown,non_wearing_seatbelts,Fixed camera,22,0,0
2024,6/1/2024,6/30/2024,QLD,Unknown,Unknown,speed_fines,Fixed camera,79,0,0
2024,6/1/2024,6/30/2024,QLD,Unknown,Unknown,speed_fines,Mobile camera,114,0,0
2024,6/1/2024,6/30/2024,SA,Inner Regional Australia,17-25,mobile_phone_use,Police issued,21,0,0
2024,6/1/2024,6/30/2024,SA,Inner Regional Australia,17-25,non_wearing_seatbelts,Police issued,1,0,0
2024,6/1/2024,6/30/2024,SA,Inner Regional Australia,17-25,speed_fines,Fixed camera,41,0,0
2024,6/1/2024,6/30/2024,SA,Inner Regional Australia,17-25,speed_fines,Mobile camera,68,0,0
2024,6/1/2024,6/30/2024,SA,Inner Regional Australia,17-25,speed_fines,Police issued,183,0,2
2024,6/1/2024,6/30/2024,SA,Inner Regional Australia,26-39,mobile_phone_use,Police issued,41,0,0
2024,6/1/2024,6/30/2024,SA,Inner Regional Australia,26-39,non_wearing_seatbelts,Police issued,3,0,0
2024,6/1/2024,6/30/2024,SA,Inner Regional Australia,26-39,speed_fines,Fixed camera,108,0,0
2024,6/1/2024,6/30/2024,SA,Inner Regional Australia,26-39,speed_fines,Mobile camera,193,0,0
2024,6/1/2024,6/30/2024,SA,Inner Regional Australia,26-39,speed_fines,Police issued,312,0,1
2024,6/1/2024,6/30/2024,SA,Inner Regional Australia,40-64,mobile_phone_use,Police issued,41,0,0
2024,6/1/2024,6/30/2024,SA,Inner Regional Australia,40-64,non_wearing_seatbelts,Police issued,11,0,0
2024,6/1/2024,6/30/2024,SA,Inner Regional Australia,40-64,speed_fines,Fixed camera,122,0,0
2024,6/1/2024,6/30/2024,SA,Inner Regional Australia,40-64,speed_fines,Mobile camera,354,0,0
2024,6/1/2024,6/30/2024,SA,Inner Regional Australia,40-64,speed_fines,Police issued,399,0,3
2024,6/1/2024,6/30/2024,SA,Inner Regional Australia,65 and over,mobile_phone_use,Police issued,4,0,0
2024,6/1/2024,6/30/2024,SA,Inner Regional Australia,65 and over,non_wearing_seatbelts,Police issued,7,0,0
2024,6/1/2024,6/30/2024,SA,Inner Regional Australia,65 and over,speed_fines,Fixed camera,52,0,0
2024,6/1/2024,6/30/2024,SA,Inner Regional Australia,65 and over,speed_fines,Mobile camera,142,0,0
2024,6/1/2024,6/30/2024,SA,Inner Regional Australia,65 and over,speed_fines,Police issued,144,0,0
2024,6/1/2024,6/30/2024,SA,Inner Regional Australia,65 and over,unlicensed_driving,Not applicable,0,0,0
2024,6/1/2024,6/30/2024,SA,Inner Regional Australia,Unknown,speed_fines,Fixed camera,21,0,0
2024,6/1/2024,6/30/2024,SA,Inner Regional Australia,Unknown,speed_fines,Mobile camera,28,0,0
2024,6/1/2024,6/30/2024,SA,Inner Regional Australia,Unknown,speed_fines,Police issued,2,0,0
2024,6/1/2024,6/30/2024,SA,Inner Regional Australia,Unknown,unlicensed_driving,Not applicable,40,0,0
2024,6/1/2024,6/30/2024,SA,Major Cities of Australia,0-16,mobile_phone_use,Police issued,1,0,0
2024,6/1/2024,6/30/2024,SA,Major Cities of Australia,17-25,mobile_phone_use,Police issued,485,0,0
2024,6/1/2024,6/30/2024,SA,Major Cities of Australia,17-25,non_wearing_seatbelts,Police issued,16,0,0
2024,6/1/2024,6/30/2024,SA,Major Cities of Australia,17-25,speed_fines,Fixed camera,356,0,0
2024,6/1/2024,6/30/2024,SA,Major Cities of Australia,17-25,speed_fines,Mobile camera,462,0,0
2024,6/1/2024,6/30/2024,SA,Major Cities of Australia,17-25,speed_fines,Police issued,279,1,3
2024,6/1/2024,6/30/2024,SA,Major Cities of Australia,26-39,mobile_phone_use,Police issued,784,0,0
2024,6/1/2024,6/30/2024,SA,Major Cities of Australia,26-39,non_wearing_seatbelts,Police issued,27,0,0
2024,6/1/2024,6/30/2024,SA,Major Cities of Australia,26-39,speed_fines,Fixed camera,818,0,0
2024,6/1/2024,6/30/2024,SA,Major Cities of Australia,26-39,speed_fines,Mobile camera,1222,0,0
2024,6/1/2024,6/30/2024,SA,Major Cities of Australia,26-39,speed_fines,Police issued,471,1,4
2024,6/1/2024,6/30/2024,SA,Major Cities of Australia,40-64,mobile_phone_use,Police issued,666,0,0
2024,6/1/2024,6/30/2024,SA,Major Cities of Australia,40-64,non_wearing_seatbelts,Police issued,24,0,0
2024,6/1/2024,6/30/2024,SA,Major Cities of Australia,40-64,speed_fines,Fixed camera,1697,0,0
2024,6/1/2024,6/30/2024,SA,Major Cities of Australia,40-64,speed_fines,Mobile camera,1903,0,0
2024,6/1/2024,6/30/2024,SA,Major Cities of Australia,40-64,speed_fines,Police issued,502,1,5
2024,6/1/2024,6/30/2024,SA,Major Cities of Australia,65 and over,mobile_phone_use,Police issued,97,0,0
2024,6/1/2024,6/30/2024,SA,Major Cities of Australia,65 and over,non_wearing_seatbelts,Police issued,7,0,0
2024,6/1/2024,6/30/2024,SA,Major Cities of Australia,65 and over,speed_fines,Fixed camera,679,0,0
2024,6/1/2024,6/30/2024,SA,Major Cities of Australia,65 and over,speed_fines,Mobile camera,533,0,0
2024,6/1/2024,6/30/2024,SA,Major Cities of Australia,65 and over,speed_fines,Police issued,129,0,0
2024,6/1/2024,6/30/2024,SA,Major Cities of Australia,65 and over,unlicensed_driving,Not applicable,11,0,0
2024,6/1/2024,6/30/2024,SA,Major Cities of Australia,Unknown,mobile_phone_use,Police issued,2,0,0
2024,6/1/2024,6/30/2024,SA,Major Cities of Australia,Unknown,speed_fines,Fixed camera,128,0,0
2024,6/1/2024,6/30/2024,SA,Major Cities of Australia,Unknown,speed_fines,Mobile camera,114,0,0
2024,6/1/2024,6/30/2024,SA,Major Cities of Australia,Unknown,speed_fines,Police issued,2,0,0
2024,6/1/2024,6/30/2024,SA,Major Cities of Australia,Unknown,unlicensed_driving,Not applicable,388,0,0
2024,6/1/2024,6/30/2024,SA,Outer Regional Australia,0-16,speed_fines,Police issued,1,0,0
2024,6/1/2024,6/30/2024,SA,Outer Regional Australia,17-25,mobile_phone_use,Police issued,25,0,0
2024,6/1/2024,6/30/2024,SA,Outer Regional Australia,17-25,non_wearing_seatbelts,Police issued,6,0,0
2024,6/1/2024,6/30/2024,SA,Outer Regional Australia,17-25,speed_fines,Fixed camera,17,0,0
2024,6/1/2024,6/30/2024,SA,Outer Regional Australia,17-25,speed_fines,Mobile camera,20,0,0
2024,6/1/2024,6/30/2024,SA,Outer Regional Australia,17-25,speed_fines,Police issued,171,0,2
2024,6/1/2024,6/30/2024,SA,Outer Regional Australia,26-39,mobile_phone_use,Police issued,42,0,0
2024,6/1/2024,6/30/2024,SA,Outer Regional Australia,26-39,non_wearing_seatbelts,Police issued,13,0,0
2024,6/1/2024,6/30/2024,SA,Outer Regional Australia,26-39,speed_fines,Fixed camera,36,0,0
2024,6/1/2024,6/30/2024,SA,Outer Regional Australia,26-39,speed_fines,Mobile camera,57,0,0
2024,6/1/2024,6/30/2024,SA,Outer Regional Australia,26-39,speed_fines,Police issued,342,0,4
2024,6/1/2024,6/30/2024,SA,Outer Regional Australia,40-64,mobile_phone_use,Police issued,46,0,0
2024,6/1/2024,6/30/2024,SA,Outer Regional Australia,40-64,non_wearing_seatbelts,Police issued,11,0,0
2024,6/1/2024,6/30/2024,SA,Outer Regional Australia,40-64,speed_fines,Fixed camera,55,0,0
2024,6/1/2024,6/30/2024,SA,Outer Regional Australia,40-64,speed_fines,Mobile camera,100,0,0
2024,6/1/2024,6/30/2024,SA,Outer Regional Australia,40-64,speed_fines,Police issued,479,0,1
2024,6/1/2024,6/30/2024,SA,Outer Regional Australia,65 and over,mobile_phone_use,Police issued,4,0,0
2024,6/1/2024,6/30/2024,SA,Outer Regional Australia,65 and over,non_wearing_seatbelts,Police issued,3,0,0
2024,6/1/2024,6/30/2024,SA,Outer Regional Australia,65 and over,speed_fines,Fixed camera,16,0,0
2024,6/1/2024,6/30/2024,SA,Outer Regional Australia,65 and over,speed_fines,Mobile camera,42,0,0
2024,6/1/2024,6/30/2024,SA,Outer Regional Australia,65 and over,speed_fines,Police issued,146,0,0
2024,6/1/2024,6/30/2024,SA,Outer Regional Australia,65 and over,unlicensed_driving,Not applicable,5,0,0
2024,6/1/2024,6/30/2024,SA,Outer Regional Australia,Unknown,speed_fines,Fixed camera,3,0,0
2024,6/1/2024,6/30/2024,SA,Outer Regional Australia,Unknown,speed_fines,Mobile camera,4,0,0
2024,6/1/2024,6/30/2024,SA,Outer Regional Australia,Unknown,speed_fines,Police issued,1,0,0
2024,6/1/2024,6/30/2024,SA,Outer Regional Australia,Unknown,unlicensed_driving,Not applicable,66,0,0
2024,6/1/2024,6/30/2024,SA,Remote Australia,17-25,mobile_phone_use,Police issued,5,0,0
2024,6/1/2024,6/30/2024,SA,Remote Australia,17-25,speed_fines,Mobile camera,3,0,0
2024,6/1/2024,6/30/2024,SA,Remote Australia,17-25,speed_fines,Police issued,33,0,0
2024,6/1/2024,6/30/2024,SA,Remote Australia,26-39,mobile_phone_use,Police issued,8,0,0
2024,6/1/2024,6/30/2024,SA,Remote Australia,26-39,non_wearing_seatbelts,Police issued,2,0,0
2024,6/1/2024,6/30/2024,SA,Remote Australia,26-39,speed_fines,Mobile camera,20,0,0
2024,6/1/2024,6/30/2024,SA,Remote Australia,26-39,speed_fines,Police issued,91,0,0
2024,6/1/2024,6/30/2024,SA,Remote Australia,40-64,mobile_phone_use,Police issued,9,0,0
2024,6/1/2024,6/30/2024,SA,Remote Australia,40-64,non_wearing_seatbelts,Police issued,3,0,0
2024,6/1/2024,6/30/2024,SA,Remote Australia,40-64,speed_fines,Mobile camera,49,0,0
2024,6/1/2024,6/30/2024,SA,Remote Australia,40-64,speed_fines,Police issued,102,0,0
2024,6/1/2024,6/30/2024,SA,Remote Australia,65 and over,mobile_phone_use,Police issued,3,0,0
2024,6/1/2024,6/30/2024,SA,Remote Australia,65 and over,non_wearing_seatbelts,Police issued,2,0,0
2024,6/1/2024,6/30/2024,SA,Remote Australia,65 and over,speed_fines,Mobile camera,28,0,0
2024,6/1/2024,6/30/2024,SA,Remote Australia,65 and over,speed_fines,Police issued,28,0,0
2024,6/1/2024,6/30/2024,SA,Remote Australia,65 and over,unlicensed_driving,Not applicable,0,0,0
2024,6/1/2024,6/30/2024,SA,Remote Australia,Unknown,unlicensed_driving,Not applicable,13,0,0
2024,6/1/2024,6/30/2024,SA,Unknown,0-16,unlicensed_driving,Not applicable,0,6,1
2024,6/1/2024,6/30/2024,SA,Unknown,17-25,mobile_phone_use,Police issued,13,0,0
2024,6/1/2024,6/30/2024,SA,Unknown,17-25,non_wearing_seatbelts,Police issued,1,0,0
2024,6/1/2024,6/30/2024,SA,Unknown,17-25,speed_fines,Police issued,22,0,0
2024,6/1/2024,6/30/2024,SA,Unknown,17-25,unlicensed_driving,Not applicable,0,22,49
2024,6/1/2024,6/30/2024,SA,Unknown,26-39,mobile_phone_use,Police issued,12,0,0
2024,6/1/2024,6/30/2024,SA,Unknown,26-39,non_wearing_seatbelts,Police issued,3,0,0
2024,6/1/2024,6/30/2024,SA,Unknown,26-39,speed_fines,Police issued,29,0,0
2024,6/1/2024,6/30/2024,SA,Unknown,26-39,unlicensed_driving,Not applicable,0,44,141
2024,6/1/2024,6/30/2024,SA,Unknown,40-64,mobile_phone_use,Police issued,6,0,0
2024,6/1/2024,6/30/2024,SA,Unknown,40-64,non_wearing_seatbelts,Police issued,1,0,0
2024,6/1/2024,6/30/2024,SA,Unknown,40-64,speed_fines,Mobile camera,1,0,0
2024,6/1/2024,6/30/2024,SA,Unknown,40-64,speed_fines,Police issued,44,0,0
2024,6/1/2024,6/30/2024,SA,Unknown,40-64,unlicensed_driving,Not applicable,0,21,149
2024,6/1/2024,6/30/2024,SA,Unknown,65 and over,mobile_phone_use,Police issued,2,0,0
2024,6/1/2024,6/30/2024,SA,Unknown,65 and over,non_wearing_seatbelts,Police issued,1,0,0
2024,6/1/2024,6/30/2024,SA,Unknown,65 and over,speed_fines,Mobile camera,1,0,0
2024,6/1/2024,6/30/2024,SA,Unknown,65 and over,speed_fines,Police issued,8,0,0
2024,6/1/2024,6/30/2024,SA,Unknown,65 and over,unlicensed_driving,Not applicable,0,0,7
2024,6/1/2024,6/30/2024,SA,Unknown,Unknown,unlicensed_driving,Not applicable,16,0,0
2024,6/1/2024,6/30/2024,SA,Very Remote Australia,17-25,mobile_phone_use,Police issued,2,0,0
2024,6/1/2024,6/30/2024,SA,Very Remote Australia,17-25,non_wearing_seatbelts,Police issued,2,0,0
2024,6/1/2024,6/30/2024,SA,Very Remote Australia,17-25,speed_fines,Police issued,19,0,0
2024,6/1/2024,6/30/2024,SA,Very Remote Australia,26-39,mobile_phone_use,Police issued,6,0,0
2024,6/1/2024,6/30/2024,SA,Very Remote Australia,26-39,non_wearing_seatbelts,Police issued,9,0,0
2024,6/1/2024,6/30/2024,SA,Very Remote Australia,26-39,speed_fines,Police issued,48,0,1
2024,6/1/2024,6/30/2024,SA,Very Remote Australia,40-64,mobile_phone_use,Police issued,2,0,0
